title,category,eval,generate_date,search_text,text,url
今さら聞けないデジタル政策：まあ、でも木原さん本当よくやってたね。あれね、外交,デジタル,N,2023/6/20,まあ、でも木原さん本当よくやってたね。あれね、外交の話。いや、やっぱり貴重な話でさ。あんなのさ、木原さんが引退してから「私の履歴書」で書くような話をさ、ついこの間の話を言ってたから、なかなかあれは得難い話ですね。,まあ、でも木原さん本当よくやってたね。あれね、外交の話。いや、やっぱり貴重な話でさ。あんなのさ、木原さんが引退してから「私の履歴書」で書くような話をさ、ついこの間の話を言ってたから、なかなかあれは得難い話ですね。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：でもさ、今減税の方、減税というか、SNSの盛り上がっ ,デジタル,N,2023/6/20,でもさ、今減税の方、減税というか、SNSの盛り上がってる減税の形かどうかは別として、いまだかつて減税なんて言葉は岸田政権になってから1回も出てなかったわけだ。あそこで木原さんが最初に言ったわけで、それで流れができたわけでしょ。あれ、すごいことです。流れを作ったのが、それなりにそういう話が進んでたのか、よっぽど頭来ちゃったのか知らないけど。だから、そういう意味ではどこよりも早かったんじゃない？どこよりも。そうでしょ。だから、今いろんな形で税収増は還元をするっていう大方針でね。,でもさ、今減税の方、減税というか、SNSの盛り上がってる減税の形かどうかは別として、いまだかつて減税なんて言葉は岸田政権になってから1回も出てなかったわけだ。あそこで木原さんが最初に言ったわけで、それで流れができたわけでしょ。あれ、すごいことです。流れを作ったのが、それなりにそういう話が進んでたのか、よっぽど頭来ちゃったのか知らないけど。だから、そういう意味ではどこよりも早かったんじゃない？どこよりも。そうでしょ。だから、今いろんな形で税収増は還元をするっていう大方針でね。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：そうすると「選挙か」ってなるよね。まあ、わからんけ,デジタル,N,2023/6/20,そうすると「選挙か」ってなるよね。まあ、わからんけどね。でも今日同期会でね。やっぱり、ある人はもう臨時国会冒頭解散じゃないかっていう人もいたよね。今日は83回です。今現職の人だけ、何人いるんだろう。30人弱ぐらいいるんじゃない？結構いるでしょ。30人ぐらいいる？もっといる？40人ぐらいいるな。36人。結構いるんですよね。木原さんいますよ。良い方悪い方居るわけだ。,そうすると「選挙か」ってなるよね。まあ、わからんけどね。でも今日同期会でね。やっぱり、ある人はもう臨時国会冒頭解散じゃないかっていう人もいたよね。今日は83回です。今現職の人だけ、何人いるんだろう。30人弱ぐらいいるんじゃない？結構いるでしょ。30人ぐらいいる？もっといる？40人ぐらいいるな。36人。結構いるんですよね。木原さんいますよ。良い方悪い方居るわけだ。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：丹羽ちゃん。俺、丹羽ちゃん隣だったよ。丹羽ちゃん良,デジタル,N,2023/6/20,丹羽ちゃん。俺、丹羽ちゃん隣だったよ。丹羽ちゃん良いよ。最高だよね。1回もないの？丹羽ちゃん面白いよ、本当に。ここの犬賢いらしくてさ、ワンチャンが。朝新聞取ってくんだって。でも丹羽ちゃん新聞とってないらしいんだよ。他所の家から取ってくんじゃねかと。ウチの犬の賢いんだよって言ってたよ。だってこれ、清須会議の丹羽家だからね。丹羽さんって。だから、もうすごいんですよ。清州会議のときから日和見なんですよ、この人は。だからもう由緒あるウチなんだよね。,丹羽ちゃん。俺、丹羽ちゃん隣だったよ。丹羽ちゃん良いよ。最高だよね。1回もないの？丹羽ちゃん面白いよ、本当に。ここの犬賢いらしくてさ、ワンチャンが。朝新聞取ってくんだって。でも丹羽ちゃん新聞とってないらしいんだよ。他所の家から取ってくんじゃねかと。ウチの犬の賢いんだよって言ってたよ。だってこれ、清須会議の丹羽家だからね。丹羽さんって。だから、もうすごいんですよ。清州会議のときから日和見なんですよ、この人は。だからもう由緒あるウチなんだよね。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：森山さん、大臣だよ。解散命令出るかどうかって大変な,デジタル,N,2023/6/20,森山さん、大臣だよ。解散命令出るかどうかって大変なときだよね今ね。いやわかんない。まあ諸説ありだけど。「あるぞあるぞ」ってあったんじゃあ、やっぱりその何て言うのかな。それじゃしょうがないでしょうと。「え!?ここで解散すんの」っていうのが、それいいかどうかまたいろんな意見があると思うけど、まあ戦うんだったらね戦いの常道としてはやっぱり「え⁉」っていうタイミングだから。,森山さん、大臣だよ。解散命令出るかどうかって大変なときだよね今ね。いやわかんない。まあ諸説ありだけど。「あるぞあるぞ」ってあったんじゃあ、やっぱりその何て言うのかな。それじゃしょうがないでしょうと。「え!?ここで解散すんの」っていうのが、それいいかどうかまたいろんな意見があると思うけど、まあ戦うんだったらね戦いの常道としてはやっぱり「え⁉」っていうタイミングだから。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：まあ、でも毎年いじっていると言えば、いじっているん,デジタル,N,2023/6/20,まあ、でも毎年いじっていると言えば、いじっているんだけどね。租税特別措置でね。でも大きな方針だよな。いや、だから、初めてこの番組で木原さんが言って。普通は、普通はですよ。日曜日のNHK討論か何かで、政調会長とか幹事長が最初に言ったみたいな。それで流れができてるわけです。それが何と魚屋のおっチャンネルで政調会長でも幹事長でもない人が言ったっていうんで、まあ多分大変だったと思うよ。怒られたんじゃないの。わからんけどさ。調子に乗ってんじゃねぞと。言うと実現しないっていうのがあるわけですよ。野党は言えるじゃない、幾らでも。俺たちは本当に実現しようと思って、難しい局面になったら黙るんですよ。分かるでしょ？長い付き合いだからさ。僕とか木原さんとか、でその間玉木さんはワーッて言ったら、だから本当にやんなきゃいけないときは、難しい局面になればなるほど黙るわけじゃない。だから言うと実現しなくなるっちゅうこともこの世界はあるので。だから難しいんだよね。評論家の人とか何とかは好き勝手言うわけ。例えば今回の所得の壁だってさ。「いや、こんなの本質的な解決じゃない」って。そりゃ、そんなのわかってんだよ、こっちだっていう話なわけ。でも今こうやってやれば、とりあえずは乗り越えられるし。それでモメンタムがついて、結局本質的な本格的な改革に結びつくわけじゃない。俺なんか厚労族じゃないんだから、本当はやっちゃいけないんだよ。いやいや、やっちゃダメなんだよ。俺これでエラい怒られてんだから。本会議場出たとこで羽交い締めに合ってんだから、厚労族の大物の先生に「お前、いい感じにしろ」って。でも、あれでモメンタムつけたから、これやるやると。そうすると、今年は働き部会しなくて済むわけでとりあえず現場の人は。プラス、やっぱり功労の人たちも「これじゃいかん」っていうんで本格的なやつを、ずっと議論してきてんだよ、で議論してんだけどこの2年間の間に片をつけるって、お尻が決まったわけ。で、しかも俺は本当に禁じ手で厚労なのに財務省の金使おうとしたでしょ。ていうか税を使おうとしたでしょ。社会福祉や。超禁じ手なわけ。財布違うんだから。そりゃだって俺の金を生田さんの財布から出すって話。最初の俺の提案はめっちゃ禁じ手だった。でね、あのね。もうSNS。それは正論なんですよっていうのはもういくらでもあるわけ。それは確かにおっしゃる通り、でも俺たち白地の上に政策作ってんじゃないのであると、色んなステークホルダーがいるんで民主主義なんで。じゃ、あんたそれやってみろよっつったら、いやだからその人が評論家じゃなくて政治家でそれなりのポジションにいたとしたら、それじゃできないんですよね。,まあ、でも毎年いじっていると言えば、いじっているんだけどね。租税特別措置でね。でも大きな方針だよな。いや、だから、初めてこの番組で木原さんが言って。普通は、普通はですよ。日曜日のNHK討論か何かで、政調会長とか幹事長が最初に言ったみたいな。それで流れができてるわけです。それが何と魚屋のおっチャンネルで政調会長でも幹事長でもない人が言ったっていうんで、まあ多分大変だったと思うよ。怒られたんじゃないの。わからんけどさ。調子に乗ってんじゃねぞと。言うと実現しないっていうのがあるわけですよ。野党は言えるじゃない、幾らでも。俺たちは本当に実現しようと思って、難しい局面になったら黙るんですよ。分かるでしょ？長い付き合いだからさ。僕とか木原さんとか、でその間玉木さんはワーッて言ったら、だから本当にやんなきゃいけないときは、難しい局面になればなるほど黙るわけじゃない。だから言うと実現しなくなるっちゅうこともこの世界はあるので。だから難しいんだよね。評論家の人とか何とかは好き勝手言うわけ。例えば今回の所得の壁だってさ。「いや、こんなの本質的な解決じゃない」って。そりゃ、そんなのわかってんだよ、こっちだっていう話なわけ。でも今こうやってやれば、とりあえずは乗り越えられるし。それでモメンタムがついて、結局本質的な本格的な改革に結びつくわけじゃない。俺なんか厚労族じゃないんだから、本当はやっちゃいけないんだよ。いやいや、やっちゃダメなんだよ。俺これでエラい怒られてんだから。本会議場出たとこで羽交い締めに合ってんだから、厚労族の大物の先生に「お前、いい感じにしろ」って。でも、あれでモメンタムつけたから、これやるやると。そうすると、今年は働き部会しなくて済むわけでとりあえず現場の人は。プラス、やっぱり功労の人たちも「これじゃいかん」っていうんで本格的なやつを、ずっと議論してきてんだよ、で議論してんだけどこの2年間の間に片をつけるって、お尻が決まったわけ。で、しかも俺は本当に禁じ手で厚労なのに財務省の金使おうとしたでしょ。ていうか税を使おうとしたでしょ。社会福祉や。超禁じ手なわけ。財布違うんだから。そりゃだって俺の金を生田さんの財布から出すって話。最初の俺の提案はめっちゃ禁じ手だった。でね、あのね。もうSNS。それは正論なんですよっていうのはもういくらでもあるわけ。それは確かにおっしゃる通り、でも俺たち白地の上に政策作ってんじゃないのであると、色んなステークホルダーがいるんで民主主義なんで。じゃ、あんたそれやってみろよっつったら、いやだからその人が評論家じゃなくて政治家でそれなりのポジションにいたとしたら、それじゃできないんですよね。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：だから、生ちゃんなんかもずっとね。もう15年ぐらいや,デジタル,N,2023/6/20,だから、生ちゃんなんかもずっとね。もう15年ぐらいやってるんじゃないか。やってるから、なんかどう形になっていくかは傍で見てるから。いやいやそういうもんじゃないんだよねって。「そうじゃねえだろ、お前馬鹿か」ぐらい言われるからね。「お前バカじゃん。何々すりゃいいんだよ」みたいな。俺も「八百屋だ」って言われて。いやいや、良いじゃないか。だから八百屋がITやってるところがこの国のすごいところだよ。,だから、生ちゃんなんかもずっとね。もう15年ぐらいやってるんじゃないか。やってるから、なんかどう形になっていくかは傍で見てるから。いやいやそういうもんじゃないんだよねって。「そうじゃねえだろ、お前馬鹿か」ぐらい言われるからね。「お前バカじゃん。何々すりゃいいんだよ」みたいな。俺も「八百屋だ」って言われて。いやいや、良いじゃないか。だから八百屋がITやってるところがこの国のすごいところだよ。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：やっぱり難しいんですよね。これほぼ何かついてこれな,デジタル,N,2023/6/20,やっぱり難しいんですよね。これほぼ何かついてこれなくなってて、やっぱ動きが早くて。だから別に俺なんかそんなテクノロジーっていうのはさ、その専門家がやればいいんだけど。例えばね、昨日のニュースかな、STSっていうすごいあのノーベル賞級の科学者が集まって京都でやってたわけね。それでそこへ岸田総理が行って、AIのルール作りを日本が主導しますって言ったわけよ。それでね、どう受け止められるかなと思ってて、今日ちょっといろいろ話を聞いたら、海外からで。結構MITのさ、マサチューセッツ工科大学の時すごい力を持ってる人とかやっぱりやっぱりキーパーソンいるわけですよ。そして、やっぱり評判良かったんだよね。っていうのは、やっぱり総理が、読売新聞なんかに怒られちゃうんだけど、前のめり気味で言うとこってあんまりないんですよ。どっちかって言うとみんな腰引けてるわけですよ。いやだから今日ね。帰り際に総理に、総理が魚屋さんによろしくねって言った後に、「いやSTSフォーラムの総理のご発言ね。AIのルールは日本が主な主導的にやっていくんだっていうあのご発言はすごいAI界隈で、あの評価高かったですよ」って言ったら喜んでた。「そう？ならよかった」みたいな感じだったけど。これね。1月の末に自民党の「AIの進化と実装に関するプロジェクトチーム」を作りましたよね、私がね。それ3月末から4月の頭にかけてホワイトペーパーを出して、そしてサム・アルトマンCEOを4月の頭に来ていただいて岸田さんに会っていただききました。あの時はやっぱり木原官房副長官がいなかったら実現しなかった。まさに平-木原ラインで実現にこぎつけたわけだけど。その後、デジタル大臣会合、総務大臣会合、さらには本番の広島サミット、それで広島AIプロセスで繋がってきたんだけど、まずそこまで良い感じで来てるわけよ。で今どういう局面かっていうと、広島AIプロセスをまとめに入らなきゃいけない。年末に向けて。アメリカはアメリカのやり方、ヨーロッパはヨーロッパのやり方をしてるんだよね。アメリカはいわゆるOpenAI社とかさ、Googleとか本当に巨大なファンデーションモデルをやってるところを7社だったかな呼んで、自主ガイドラインをやりましょうっていう考え方。ヨーロッパはハードローの法律でレギュレーションを組み立てていきましょうと。アメリカはアメリカで各法律も、このAの新時代に合わない条文がいっぱいあるからこれを直していきましょうっていう感じなんだよね。,やっぱり難しいんですよね。これほぼ何かついてこれなくなってて、やっぱ動きが早くて。だから別に俺なんかそんなテクノロジーっていうのはさ、その専門家がやればいいんだけど。例えばね、昨日のニュースかな、STSっていうすごいあのノーベル賞級の科学者が集まって京都でやってたわけね。それでそこへ岸田総理が行って、AIのルール作りを日本が主導しますって言ったわけよ。それでね、どう受け止められるかなと思ってて、今日ちょっといろいろ話を聞いたら、海外からで。結構MITのさ、マサチューセッツ工科大学の時すごい力を持ってる人とかやっぱりやっぱりキーパーソンいるわけですよ。そして、やっぱり評判良かったんだよね。っていうのは、やっぱり総理が、読売新聞なんかに怒られちゃうんだけど、前のめり気味で言うとこってあんまりないんですよ。どっちかって言うとみんな腰引けてるわけですよ。いやだから今日ね。帰り際に総理に、総理が魚屋さんによろしくねって言った後に、「いやSTSフォーラムの総理のご発言ね。AIのルールは日本が主な主導的にやっていくんだっていうあのご発言はすごいAI界隈で、あの評価高かったですよ」って言ったら喜んでた。「そう？ならよかった」みたいな感じだったけど。これね。1月の末に自民党の「AIの進化と実装に関するプロジェクトチーム」を作りましたよね、私がね。それ3月末から4月の頭にかけてホワイトペーパーを出して、そしてサム・アルトマンCEOを4月の頭に来ていただいて岸田さんに会っていただききました。あの時はやっぱり木原官房副長官がいなかったら実現しなかった。まさに平-木原ラインで実現にこぎつけたわけだけど。その後、デジタル大臣会合、総務大臣会合、さらには本番の広島サミット、それで広島AIプロセスで繋がってきたんだけど、まずそこまで良い感じで来てるわけよ。で今どういう局面かっていうと、広島AIプロセスをまとめに入らなきゃいけない。年末に向けて。アメリカはアメリカのやり方、ヨーロッパはヨーロッパのやり方をしてるんだよね。アメリカはいわゆるOpenAI社とかさ、Googleとか本当に巨大なファンデーションモデルをやってるところを7社だったかな呼んで、自主ガイドラインをやりましょうっていう考え方。ヨーロッパはハードローの法律でレギュレーションを組み立てていきましょうと。アメリカはアメリカで各法律も、このAの新時代に合わない条文がいっぱいあるからこれを直していきましょうっていう感じなんだよね。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：それで日本は、まさにアメリカのやり方をやった方がい,デジタル,N,2023/6/20,それで日本は、まさにアメリカのやり方をやった方がいいんじゃないのと。だから、例えばメタバースにしたってAIにしたって、今の法律で駄目なもんは駄目なわけですよ。だから今の法律でいけるとこは今の法律でいけばいいよね。でもAIの新時代いわゆるファンデーションモデルとかLargeLanguageModelが出てきて、やっぱりいろんなレギュレーション・規制が時代に合わないとなったら、それをまとめて直すべきだと思うわけ。それで実はこれは日本はもう既に経験してて。これはやっぱり河野さんとか小林史明さんが、いわゆる対面原則とか書面とかフロッピーディスクとか判子のレギュレーションがあるやつを全部見直すって言って、確か1万ぐらいあったでしょ。すごいよね一万。それであれを全部修正するっていう明治政府以来なかったことをやり遂げてるんですよ。,それで日本は、まさにアメリカのやり方をやった方がいいんじゃないのと。だから、例えばメタバースにしたってAIにしたって、今の法律で駄目なもんは駄目なわけですよ。だから今の法律でいけるとこは今の法律でいけばいいよね。でもAIの新時代いわゆるファンデーションモデルとかLargeLanguageModelが出てきて、やっぱりいろんなレギュレーション・規制が時代に合わないとなったら、それをまとめて直すべきだと思うわけ。それで実はこれは日本はもう既に経験してて。これはやっぱり河野さんとか小林史明さんが、いわゆる対面原則とか書面とかフロッピーディスクとか判子のレギュレーションがあるやつを全部見直すって言って、確か1万ぐらいあったでしょ。すごいよね一万。それであれを全部修正するっていう明治政府以来なかったことをやり遂げてるんですよ。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：それで赤松健さんがそれを漫画にしてんだけど、「もう,デジタル,N,2023/6/20,それで赤松健さんがそれを漫画にしてんだけど、「もうデジ庁大変でしたね」って。「そんな1万なんてね、すごいですね」って。「全部条文読んでやったんですか？」って言ったら、「いや、それはさすがにワード検索しました」っていう話。「それはそうだよね、デジ庁だし」みたいな。ということはよ、対面とか書面とか反抗とかフロッピーディスクで横軸入れて1万できるんだったら、今の全ての規制をAI新時代に合わせてどこをどう直すかっていうのは1回やってるからできるわけ。だからこれはデジタル臨時行政調査会（デジ臨）っていうところでやってる。牧島さんとか来てやっている。牧島さんがが言ってたからね。さらに言うと、コンセプトだけAIに学ばせといて、ファンデーションモデルに、それで政府AI作って。だからあれだな、AI法制局だな。法制局っていろいろ出てくるじゃない法の解釈、あれも全部読ませてLargeLanguageModel×日本の法律とか条文とか判例とか全部読ましたAI法制局。それにプロンプト入れるわけよ。そうしたら、5分でこの条文のここはこう直しなさいって言うのが、バーって出てくる。だから、それをやりましょうと。デジ臨の理事長と僕はよく連携をして、アメリカ型で行こうって俺は言ってるわけ。,それで赤松健さんがそれを漫画にしてんだけど、「もうデジ庁大変でしたね」って。「そんな1万なんてね、すごいですね」って。「全部条文読んでやったんですか？」って言ったら、「いや、それはさすがにワード検索しました」っていう話。「それはそうだよね、デジ庁だし」みたいな。ということはよ、対面とか書面とか反抗とかフロッピーディスクで横軸入れて1万できるんだったら、今の全ての規制をAI新時代に合わせてどこをどう直すかっていうのは1回やってるからできるわけ。だからこれはデジタル臨時行政調査会（デジ臨）っていうところでやってる。牧島さんとか来てやっている。牧島さんがが言ってたからね。さらに言うと、コンセプトだけAIに学ばせといて、ファンデーションモデルに、それで政府AI作って。だからあれだな、AI法制局だな。法制局っていろいろ出てくるじゃない法の解釈、あれも全部読ませてLargeLanguageModel×日本の法律とか条文とか判例とか全部読ましたAI法制局。それにプロンプト入れるわけよ。そうしたら、5分でこの条文のここはこう直しなさいって言うのが、バーって出てくる。だから、それをやりましょうと。デジ臨の理事長と僕はよく連携をして、アメリカ型で行こうって俺は言ってるわけ。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：ヨーロッパはAI全体を包括した規制法を作ろうとしたわ,デジタル,N,2023/6/20,ヨーロッパはAI全体を包括した規制法を作ろうとしたわけ。新たにね、AIっていう括りで法律を作ろうってやって。やっぱり法体系っていうか、考え方が違うと。あと損得の話もあるよね。いわゆるファンデーションモデルをやってるようなOpenAIのような会社とか、生成AIもそうだけど、あんまりヨーロッパにないんですよ、そういう会社自体が。そうするとヨーロッパはGAFAの時代、Web2.0の時代時代と同じようにお金払うだけになっちゃうでしょ。だったら、やっぱり情報を守る方で規制した方が良いっていう話だよね。嫌だから嫌でもヨーロッパっていうのは、個人情報保護なんてところはGDPRって、このGDPRが世界の標準に段々なりつつあるわけよ。だから、これがあのデータフリーフローウィズトラストのDFFTの問題意識でしょ。ヨーロッパはGDPRっていう個人情報保護。アメリカはGAFAの世界。これが関係が違うけど、データドリブンエコノミーにおいてこれじゃ駄目だから。中国にやられちゃうから。できるだけ標準化しましょうというデータフリーフローウィズトラストっていう考え方を日本から出して、こないだのG7のアジェンダにも入れたわけだよね。事務局を日本が取ったわけだ。これはWeb2.0とかデータドリブンエコノミーの世界だけど。AIの世界も同じことが起きてるわけ。ヨーロッパは個人情報とか情報の保護。で、アメリカは、GAFAじゃないけど、まあGoogleは入ってるし、Amazonは入ってるし、OpenAI社は入ってるんだけど、あとMicrosoftも入ってるからほぼGAFAだね。ファンデーションモデルで。自主規制でやりましょう。,ヨーロッパはAI全体を包括した規制法を作ろうとしたわけ。新たにね、AIっていう括りで法律を作ろうってやって。やっぱり法体系っていうか、考え方が違うと。あと損得の話もあるよね。いわゆるファンデーションモデルをやってるようなOpenAIのような会社とか、生成AIもそうだけど、あんまりヨーロッパにないんですよ、そういう会社自体が。そうするとヨーロッパはGAFAの時代、Web2.0の時代時代と同じようにお金払うだけになっちゃうでしょ。だったら、やっぱり情報を守る方で規制した方が良いっていう話だよね。嫌だから嫌でもヨーロッパっていうのは、個人情報保護なんてところはGDPRって、このGDPRが世界の標準に段々なりつつあるわけよ。だから、これがあのデータフリーフローウィズトラストのDFFTの問題意識でしょ。ヨーロッパはGDPRっていう個人情報保護。アメリカはGAFAの世界。これが関係が違うけど、データドリブンエコノミーにおいてこれじゃ駄目だから。中国にやられちゃうから。できるだけ標準化しましょうというデータフリーフローウィズトラストっていう考え方を日本から出して、こないだのG7のアジェンダにも入れたわけだよね。事務局を日本が取ったわけだ。これはWeb2.0とかデータドリブンエコノミーの世界だけど。AIの世界も同じことが起きてるわけ。ヨーロッパは個人情報とか情報の保護。で、アメリカは、GAFAじゃないけど、まあGoogleは入ってるし、Amazonは入ってるし、OpenAI社は入ってるんだけど、あとMicrosoftも入ってるからほぼGAFAだね。ファンデーションモデルで。自主規制でやりましょう。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：でもヨーロッパはここで広島AIプロセスを主導して、う,デジタル,N,2023/6/20,でもヨーロッパはここで広島AIプロセスを主導して、うん。ルール作ったらそれを世界の標準にしようと、ヨーロッパがしますよね。そうすると、また日本はDFFTを言い出したようにちょっと待ちましょうと、アメリカとヨーロッパと日本で意見が合わないんだったら、一番最低限のとこだけ標準化して、それぞれあとはローカルルールでいきましょうっていうやり方だってあるよね。いや、だからもう、あんまり戦略だから言えないんだけど、だから俺は首席交渉官に宿題を出してるのは、彼ら真面目なんで「広島AIプロセスまとめなきゃいけないと」「ヨーロッパはこう言ってる」「アメリカがこう言ってる」とまとめることに一生懸命になって、国益が置き去りにならないようねって。俺たちは結果AIでスタートアップやりたいってやつが日本に来るとか、そういう人たちに金を出したいってやつが日本に来るとか、あとはできるだけいろんな人口減少とか労働者不足とかいろんな問題を日本は抱えてるんで、そういう社会的な課題を解決するためにAIが使いやすくなった方がいいので、それが俺たちの目的なんで、だから「まとめるまとめる」で頭いっぱいになるんじゃなくて、結果仕上がったものが結果日本に有利でしたよねってならなきゃ意味ないぞって。ただ良かったのはウチのAIPTを作って、岸田総理もすごい前向きなんで、関心は行っているわけですよAIに、経済界も政府も。だからそういう意味ではすごい良いなと思ってて。やっぱりすごい慎重論とかの論調も多いので。ただね。これねアメリカなんかは意外ともう我々よりも遥かに頭のいい天才たちは、結構そういうのを危惧してる人が多いんだよね、実は。それでね、アメリカは、方向性も決まってないけど。すごいわけじゃない？ChatGPTもそうだし、GPTも喋りだしたねいよいよね。喋りだした。今までテキストだったじゃないはい、後で送ってあげるよ。GPT方同士が喋ってる。全然普通ですよ。それで翻訳なんかも普通にGPT4同士で話し出したけど、前も言ったけどパラメーターていうその判断基準みたいなやつが、人間よりも遥かに多いって言ったじゃない。それで、これ以上パラメータ増えてくるとどうしてそういう判断だったか、もう今ですらわかんないけど、これ以上ボリュームが大きくて、これ以上パラメータが大きくて、これ以上計算量が掛かるファンデーションモデルを開発するのは、許可制にしましょうとか、届け出制にしましょうとか、あともしかしたら第三者監査・監視を入れましょうと。それで、アメリカの最先端の人たちが危惧してるのは、やっぱりそういうのが戦争とか、テロとかバイオテロとか、あとは民主主義のハッキングとかに使われる可能性がやっぱり大なので。だから、今あるより大きいものは規制しようというような意見も結構あるみたいね。,でもヨーロッパはここで広島AIプロセスを主導して、うん。ルール作ったらそれを世界の標準にしようと、ヨーロッパがしますよね。そうすると、また日本はDFFTを言い出したようにちょっと待ちましょうと、アメリカとヨーロッパと日本で意見が合わないんだったら、一番最低限のとこだけ標準化して、それぞれあとはローカルルールでいきましょうっていうやり方だってあるよね。いや、だからもう、あんまり戦略だから言えないんだけど、だから俺は首席交渉官に宿題を出してるのは、彼ら真面目なんで「広島AIプロセスまとめなきゃいけないと」「ヨーロッパはこう言ってる」「アメリカがこう言ってる」とまとめることに一生懸命になって、国益が置き去りにならないようねって。俺たちは結果AIでスタートアップやりたいってやつが日本に来るとか、そういう人たちに金を出したいってやつが日本に来るとか、あとはできるだけいろんな人口減少とか労働者不足とかいろんな問題を日本は抱えてるんで、そういう社会的な課題を解決するためにAIが使いやすくなった方がいいので、それが俺たちの目的なんで、だから「まとめるまとめる」で頭いっぱいになるんじゃなくて、結果仕上がったものが結果日本に有利でしたよねってならなきゃ意味ないぞって。ただ良かったのはウチのAIPTを作って、岸田総理もすごい前向きなんで、関心は行っているわけですよAIに、経済界も政府も。だからそういう意味ではすごい良いなと思ってて。やっぱりすごい慎重論とかの論調も多いので。ただね。これねアメリカなんかは意外ともう我々よりも遥かに頭のいい天才たちは、結構そういうのを危惧してる人が多いんだよね、実は。それでね、アメリカは、方向性も決まってないけど。すごいわけじゃない？ChatGPTもそうだし、GPTも喋りだしたねいよいよね。喋りだした。今までテキストだったじゃないはい、後で送ってあげるよ。GPT方同士が喋ってる。全然普通ですよ。それで翻訳なんかも普通にGPT4同士で話し出したけど、前も言ったけどパラメーターていうその判断基準みたいなやつが、人間よりも遥かに多いって言ったじゃない。それで、これ以上パラメータ増えてくるとどうしてそういう判断だったか、もう今ですらわかんないけど、これ以上ボリュームが大きくて、これ以上パラメータが大きくて、これ以上計算量が掛かるファンデーションモデルを開発するのは、許可制にしましょうとか、届け出制にしましょうとか、あともしかしたら第三者監査・監視を入れましょうと。それで、アメリカの最先端の人たちが危惧してるのは、やっぱりそういうのが戦争とか、テロとかバイオテロとか、あとは民主主義のハッキングとかに使われる可能性がやっぱり大なので。だから、今あるより大きいものは規制しようというような意見も結構あるみたいね。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：ヨーロッパはそういうファンデーションモデルないんで,デジタル,N,2023/6/20,ヨーロッパはそういうファンデーションモデルないんで。日本もないんですよ、そんな巨大なやつは。アメリカだけなんだけどでも、アメリカはそれをやった方がいいんじゃないかっていう今議論になってる。何か近々大統領令が出るらしいから、Web3のときもそうだったわけね。バイデン大統領から大統領令が出て、その後いきなりクリプトウィンターだったんだけど。バイデンはどうかよくわかんないけど、でもやっぱりさ、アメリカってすごいのはさ、Googleの前CEOが入ってたりさ。そういう人たちが普通に政府に入ってるからさ。MITの人たちも入ってますよっていう。MITとかスタンフォードだってさ安全保障の金、軍事費とかさ、NASAの金バンバン入ってんだよ。一体なんですよ。,ヨーロッパはそういうファンデーションモデルないんで。日本もないんですよ、そんな巨大なやつは。アメリカだけなんだけどでも、アメリカはそれをやった方がいいんじゃないかっていう今議論になってる。何か近々大統領令が出るらしいから、Web3のときもそうだったわけね。バイデン大統領から大統領令が出て、その後いきなりクリプトウィンターだったんだけど。バイデンはどうかよくわかんないけど、でもやっぱりさ、アメリカってすごいのはさ、Googleの前CEOが入ってたりさ。そういう人たちが普通に政府に入ってるからさ。MITの人たちも入ってますよっていう。MITとかスタンフォードだってさ安全保障の金、軍事費とかさ、NASAの金バンバン入ってんだよ。一体なんですよ。,https://www.youtube.com/watch?v=LqGRN-so3aA
今さら聞けないデジタル政策：だから「デュアルユースけしからん」なんて日本学術会,デジタル,N,2023/6/20,だから「デュアルユースけしからん」なんて日本学術会議見ても、もう次元が違うんだよね全然ね。だから、そういう意味では何かすごい動きが早いので。だからまずはね、広島AIプロセスまとめるって話なんだけど、色んな人の話を聞けば聞くほど、実はアメリカもEUもバラバラだけどイギリスとかいろんなところも、ポスト広島AIプロセスなんですよ、もう頭が。だから広島AIプロセスがこんだけ仕上がったときの国家戦略をもう既に議論してるはずだよ。,だから「デュアルユースけしからん」なんて日本学術会議見ても、もう次元が違うんだよね全然ね。だから、そういう意味では何かすごい動きが早いので。だからまずはね、広島AIプロセスまとめるって話なんだけど、色んな人の話を聞けば聞くほど、実はアメリカもEUもバラバラだけどイギリスとかいろんなところも、ポスト広島AIプロセスなんですよ、もう頭が。だから広島AIプロセスがこんだけ仕上がったときの国家戦略をもう既に議論してるはずだよ。,https://www.youtube.com/watch?v=LqGRN-so3aA
